curse, id:d5b4b76754396e37b9ecbb3471072115010d065a54042e220c52b9be66311b75i1，num:53395376, address:bc1qnv8mv59dr6xv6hpzwpyf66cv6jyyfusgcv2u0t, 09Num:-438487, tick:jubl, op:deploy
curse, id:dc0dd3023e4d8dfecd19b5b1289fb4399145219bf8ccc7b474d14e4b4063c05ai2，num:53856594, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466360, tick:π  , op:mint
curse, id:dc0dd3023e4d8dfecd19b5b1289fb4399145219bf8ccc7b474d14e4b4063c05ai3，num:53856595, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466361, tick:π  , op:mint
curse, id:dc0dd3023e4d8dfecd19b5b1289fb4399145219bf8ccc7b474d14e4b4063c05ai4，num:53856596, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466362, tick:π  , op:mint
curse, id:dc0dd3023e4d8dfecd19b5b1289fb4399145219bf8ccc7b474d14e4b4063c05ai5，num:53856597, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466363, tick:π  , op:mint
curse, id:b9f04e40015b1632b34c78423dde1a1b6c4361db54a26c191b0db2f43cc797aei1，num:53856598, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466364, tick:π  , op:mint
curse, id:b9f04e40015b1632b34c78423dde1a1b6c4361db54a26c191b0db2f43cc797aei2，num:53856599, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466365, tick:π  , op:mint
curse, id:b9f04e40015b1632b34c78423dde1a1b6c4361db54a26c191b0db2f43cc797aei3，num:53856600, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466366, tick:π  , op:mint
curse, id:b9f04e40015b1632b34c78423dde1a1b6c4361db54a26c191b0db2f43cc797aei4，num:53856601, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466367, tick:π  , op:mint
curse, id:b9f04e40015b1632b34c78423dde1a1b6c4361db54a26c191b0db2f43cc797aei5，num:53856602, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466368, tick:π  , op:mint
curse, id:86454d0e3e7dc2ecaa4a3cf774f37837aa50b4e9d1f3b5e14121ab5e460699b4i1，num:53856603, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466369, tick:π  , op:mint
curse, id:86454d0e3e7dc2ecaa4a3cf774f37837aa50b4e9d1f3b5e14121ab5e460699b4i2，num:53856604, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466370, tick:π  , op:mint
curse, id:86454d0e3e7dc2ecaa4a3cf774f37837aa50b4e9d1f3b5e14121ab5e460699b4i3，num:53856605, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466371, tick:π  , op:mint
curse, id:86454d0e3e7dc2ecaa4a3cf774f37837aa50b4e9d1f3b5e14121ab5e460699b4i4，num:53856606, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466372, tick:π  , op:mint
curse, id:86454d0e3e7dc2ecaa4a3cf774f37837aa50b4e9d1f3b5e14121ab5e460699b4i5，num:53856607, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466373, tick:π  , op:mint
curse, id:d057726c8eb8a5a754be33dbdb07c3e592f4456a90dced79a9858713f66801e0i1，num:53856608, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466374, tick:π  , op:mint
curse, id:d057726c8eb8a5a754be33dbdb07c3e592f4456a90dced79a9858713f66801e0i2，num:53856609, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466375, tick:π  , op:mint
curse, id:d057726c8eb8a5a754be33dbdb07c3e592f4456a90dced79a9858713f66801e0i3，num:53856610, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466376, tick:π  , op:mint
curse, id:d057726c8eb8a5a754be33dbdb07c3e592f4456a90dced79a9858713f66801e0i4，num:53856611, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466377, tick:π  , op:mint
curse, id:d057726c8eb8a5a754be33dbdb07c3e592f4456a90dced79a9858713f66801e0i5，num:53856612, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466378, tick:π  , op:mint
curse, id:13ba1f31a72f9089222cbd35af80da04f9da2a9e8c4287088227eaca91bc6c87i1，num:53856613, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466379, tick:π  , op:mint
curse, id:9e540992bafc2b841da62bd9e40ca8900022b50c31435c0aa9300010d3ae11bfi1，num:53856614, address:bc1qnl4937a7wu5xmt40rv5vxzvpr27004zs8ae3da, 09Num:-466380, tick:π  , op:mint
curse, id:2bdca6bc47f60a49172b303a8c041745bba0aab47403753289f5776b23f4d670i1，num:53866555, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466402, tick:π  , op:mint
curse, id:2bdca6bc47f60a49172b303a8c041745bba0aab47403753289f5776b23f4d670i2，num:53866556, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466403, tick:π  , op:mint
curse, id:2bdca6bc47f60a49172b303a8c041745bba0aab47403753289f5776b23f4d670i3，num:53866557, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466404, tick:π  , op:mint
curse, id:2bdca6bc47f60a49172b303a8c041745bba0aab47403753289f5776b23f4d670i4，num:53866558, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466405, tick:π  , op:mint
curse, id:2bdca6bc47f60a49172b303a8c041745bba0aab47403753289f5776b23f4d670i5，num:53866559, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466406, tick:π  , op:mint
curse, id:3118aa9bd798878ab9461bd3eb1b4f8d73167f8975c3df8287eeb3b32dfec010i1，num:53866560, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466407, tick:π  , op:mint
curse, id:6a2c593a0823cddfc9d75e9e2ce77ad60e29995d15e1a7d2187825136bdbc520i1，num:53866561, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466408, tick:π  , op:mint
curse, id:557e2a2dc8ed84a0b729aff41861d0fcec79a3ba1e8fce603ae0e64b095f0c22i1，num:53866562, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466409, tick:π  , op:mint
curse, id:c72666f42f5a5f226ff7e6d837fbac7c00fbed2b91ac4157ad487d82b3131781i1，num:53866563, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466410, tick:π  , op:mint
curse, id:9a6e27ffa73bc6aa5a0e7278f3f849c782b77c59a2db15b99bfd565253078a81i1，num:53866564, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466411, tick:π  , op:mint
curse, id:6e129a3a01a5a2463c4b7502a716c7c52a47055dacb63d4c9eaced94911da8adi1，num:53866565, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466412, tick:π  , op:mint
curse, id:fdf47cfae590f6cccb86916c464f81efa63b077633e7428fecc22af4284c90e7i1，num:53866566, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466413, tick:π  , op:mint
curse, id:8a9ef2c93ef1749ab874d16564833402645db98d327dffb197ed25510b448e87i1，num:53866567, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466414, tick:π  , op:mint
curse, id:8a9ef2c93ef1749ab874d16564833402645db98d327dffb197ed25510b448e87i2，num:53866568, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466415, tick:π  , op:mint
curse, id:8a9ef2c93ef1749ab874d16564833402645db98d327dffb197ed25510b448e87i3，num:53866569, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466416, tick:π  , op:mint
curse, id:8a9ef2c93ef1749ab874d16564833402645db98d327dffb197ed25510b448e87i4，num:53866570, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466417, tick:π  , op:mint
curse, id:8a9ef2c93ef1749ab874d16564833402645db98d327dffb197ed25510b448e87i5，num:53866571, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466418, tick:π  , op:mint
curse, id:02f6f0ef0f9b9a7d7426ebdfbd7c2763c614ec88f95645be073f38b6ff228720i1，num:53866572, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466419, tick:π  , op:mint
curse, id:b39de98ed8fa099777a4f41c0f885571a5f28535ee9ff7523c4132389be03c2ei1，num:53866573, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466420, tick:π  , op:mint
curse, id:0c4d27178442d1fd2d0f01d00ce0e4add47033c722456100dc705ee0f548a351i1，num:53866574, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466421, tick:π  , op:mint
curse, id:58cee1ad2973b2257555b6d377c1fb998f8859646ab1303c345a62be321ada54i1，num:53866575, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466422, tick:π  , op:mint
curse, id:bf83c13317b3392b2144ff459657329f68b73071d83863448dae1e33c762017bi1，num:53866576, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466423, tick:π  , op:mint
curse, id:f195cb99c9953a4c3e6a90fa5abbc1f157aeaa72ca948e629582b5ff65ec079ci1，num:53866577, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466424, tick:π  , op:mint
curse, id:86a1b6537606746dbb4c9e225ccd62a41aeba901695bf4526a0ddc4ef18387b2i1，num:53866578, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466425, tick:π  , op:mint
curse, id:cd266caee4c243568035292dbef1e338deacc9b9740bec36792ec63fb06bf9bci1，num:53866579, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466426, tick:π  , op:mint
curse, id:4f1318a9102ef0b35275c710ccf7d03f93b408d8be237be55dc173ba5e7a26e6i1，num:53866580, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466427, tick:π  , op:mint
curse, id:8965d99439bad2023642bccc8696b0983aee752b17c352fa329be9471710dee9i1，num:53866581, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466428, tick:π  , op:mint
curse, id:a9409031e4dd6a94a54b46b099948c64665dfa38aa2499b5fccf2ea50604d5eei1，num:53866582, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466429, tick:π  , op:mint
curse, id:48bf76debbef6fdb19241eb591ec902d8453149bec27ea6413482671d9915687i1，num:53866583, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466430, tick:π  , op:mint
curse, id:48bf76debbef6fdb19241eb591ec902d8453149bec27ea6413482671d9915687i2，num:53866584, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466431, tick:π  , op:mint
curse, id:48bf76debbef6fdb19241eb591ec902d8453149bec27ea6413482671d9915687i3，num:53866585, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466432, tick:π  , op:mint
curse, id:48bf76debbef6fdb19241eb591ec902d8453149bec27ea6413482671d9915687i4，num:53866586, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466433, tick:π  , op:mint
curse, id:48bf76debbef6fdb19241eb591ec902d8453149bec27ea6413482671d9915687i5，num:53866587, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466434, tick:π  , op:mint
curse, id:7449691f40d29ddaebe8e94bac7fc8b18b8868728c0982b8c24d8ded28749b15i1，num:53866588, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466435, tick:π  , op:mint
curse, id:bf775d60741bad91bd8983344d59a41a0fafa61dae0ea95fe1990bfaed1c7419i1，num:53866589, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466436, tick:π  , op:mint
curse, id:7d442bee44f6a41a2f2ab6d47f37f473e1a0d501e69689b0a697250ba845811di1，num:53866590, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466437, tick:π  , op:mint
curse, id:c0a856786915c09aea64c729b0c8bee1fbda8898e0085f245445a83cf4235c1ei1，num:53866591, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466438, tick:π  , op:mint
curse, id:62c4a28d97a72d2c2de14b59bac2df28b2c9e10caa52dcdcd7f37cb8186d5721i1，num:53866592, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466439, tick:π  , op:mint
curse, id:4107a2fd48ce56af4e89caacccc851093a400cdce49c9a7f6f248d28b5b3fa24i1，num:53866593, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466440, tick:π  , op:mint
curse, id:35d421a2fa83b29b5d35be2a6003d8f36010c0fbdf0c42687d0349f1c5e2212bi1，num:53866594, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466441, tick:π  , op:mint
curse, id:a9742a6891de6d980fb17cd54810c4d0593a0416e57167d4300a317f6c61db32i1，num:53866595, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466442, tick:π  , op:mint
curse, id:420643e39a259e93bef207f8e983f3fbacfb02fc87ee9119fc80f6a963705254i1，num:53866596, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466443, tick:π  , op:mint
curse, id:7c18bd751ba14c2609077f5bb0094a56f0402aeb0dd04fac7bb4a3b34482df5fi1，num:53866597, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466444, tick:π  , op:mint
curse, id:9fdfe901f2be55cd3d550b2e13eceef498466ef9cc816261e55f92d3f8049b66i1，num:53866598, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466445, tick:π  , op:mint
curse, id:c979e10ba8db25acdc19e62f7a927fdafb9d65b032e7ebcc016532b241692268i1，num:53866599, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466446, tick:π  , op:mint
curse, id:a53b14825fa353501187ff59498fae9610a136012418783a030538afa0ef5070i1，num:53866600, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466447, tick:π  , op:mint
curse, id:cdcc780bcde82d86a67793fda23c13ef52896677d2a5b3f93e844a6c4fb64999i1，num:53866601, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466448, tick:π  , op:mint
curse, id:add6c8b37fe8fc7908027ae57f67b0337ee11f481ff6c6f9de90c086bbebad9fi1，num:53866602, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466449, tick:π  , op:mint
curse, id:358fd761fdce58ea9ae23a6043615aa927b137d1d1004b64acaeb5a210afd4a3i1，num:53866603, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466450, tick:π  , op:mint
curse, id:f723191973cc4ba0591d2e107d895f5f7e851a685e1f70c9aaee1d3bed48bfb6i1，num:53866604, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466451, tick:π  , op:mint
curse, id:64e4c09dd9b099e7c60b5a6ea543debd4003ad86cf5f964e439f692fd9da12b9i1，num:53866605, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466452, tick:π  , op:mint
curse, id:cc181416a6a2aebd3b4a4ef5ac0ebb6df2e7d84b3067ab2cf1ba54af892b0ec5i1，num:53866606, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466453, tick:π  , op:mint
curse, id:d28e974c8e1bbd7df3d863691d011b09d63660750e160be03b065a2a8e13f3d7i1，num:53866607, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466454, tick:π  , op:mint
curse, id:fb9340ddd3686853e794ad8560044be204084b5599e946bfb87495d903dc7adbi1，num:53866608, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466455, tick:π  , op:mint
curse, id:d072a4acae0ec54b47d32731568dbb15e62a1224a9da014ecfb732836d179305i1，num:53866609, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466456, tick:π  , op:mint
curse, id:e78ce3c45d2d976b2d3a59d3479298b33d8a9dd756c7312724be7cecf57cad42i1，num:53866610, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466457, tick:π  , op:mint
curse, id:f67ae04ecaf7ad2536188ddf96fb549bea79936df19557478e8d03e2b86d5346i1，num:53866611, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466458, tick:π  , op:mint
curse, id:f1706c1463509b8aa3585c1ce1689df43281ba567b9e2ca06591bc9813684c52i1，num:53866612, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466459, tick:π  , op:mint
curse, id:0e656793bcc03cbc9c728a2b5fa1ebb2d0692b134b0627214250ecd15a8c6463i1，num:53866613, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466460, tick:π  , op:mint
curse, id:cc86c8b1034c2319ae0eb4e0755582810ff11fed552144f00d4b05d1fb37f387i1，num:53866614, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466461, tick:π  , op:mint
curse, id:70047c9af2e5ad5b1a87be88ca15db7490dd97291ce2f2b375f21dbbb853d79ci1，num:53866615, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466462, tick:π  , op:mint
curse, id:91f201131070c73a332fd149cd58a1655a960f7eadd86d4b8feaf0a2f85ac2c2i1，num:53866616, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466463, tick:π  , op:mint
curse, id:0c064debb767135eca7effabd25759c075017a8d1e96eedd0f9e80e713b6f8c9i1，num:53866617, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466464, tick:π  , op:mint
curse, id:3e87ba43d0a49e95b0a7a494370bec15fb081959ba44d8e2484ad68069a208d8i1，num:53866618, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466465, tick:π  , op:mint
curse, id:4d6f564f7feb6dbb581793880bbcd59971ef97a5209bbad6566990c5ff62b0e7i1，num:53866619, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466466, tick:π  , op:mint
curse, id:f4c4eac070c7218cd6bbdf4c974e2b45837fc33916b6f3fd5e3eb5c154b388f5i1，num:53866620, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466467, tick:π  , op:mint
curse, id:b8185cf17f8ab8d79e33cadbc9836d9d001402036078bbb2373e288879ee72ffi1，num:53866621, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466468, tick:π  , op:mint
curse, id:b9d8665d52d910316962dcb16ee217a1a53865f1aacb350d47a4983b304fbf0bi1，num:53866622, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466469, tick:π  , op:mint
curse, id:9deb47f63b2d1ed6faff4fa1e9fa998e59196a0a87631bb126b6ee9c3a224715i1，num:53866623, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466470, tick:π  , op:mint
curse, id:49189baf0fa7b27fd121785789958a801b7ae4be00ff74e33249801213d5331ci1，num:53866624, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466471, tick:π  , op:mint
curse, id:1e64b97c4937cc72e0a7ccddf2ad9a8674b32fea53a4aca0608631fd5348c03di1，num:53866625, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466472, tick:π  , op:mint
curse, id:d7a9de8a13a6496bf8dfdb2bcbabfb8ba0ab48793a2f3ffb1381ab4bb2aeb33fi1，num:53866626, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466473, tick:π  , op:mint
curse, id:936af32b6dcd6a89ad4965d7f350212f13672939aa5c25180d1805ba8b580a62i1，num:53866627, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466474, tick:π  , op:mint
curse, id:1cb54c3c47045053889022d5cd29a4c2229bbb21ad2e79d4cf7dafa06879d373i1，num:53866628, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466475, tick:π  , op:mint
curse, id:8c4fc7a18d937f84c37b4be4310244dadc703e5c08da8fa81b62d5e8b5973483i1，num:53866629, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466476, tick:π  , op:mint
curse, id:0bba180074677f66e2e030d46060524a96bfba17b45ee7d119a95cdf01dfd28ci1，num:53866630, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466477, tick:π  , op:mint
curse, id:b72080aa685a3283302211b7d5cf2461128ae4b731e46ccb85e8c241bea29d9di1，num:53866631, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466478, tick:π  , op:mint
curse, id:0e9db9dd1b7cf8bc1d8b48719a04f2385abf0defeaa4bdad1835efff2a9f33bdi1，num:53866632, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466479, tick:π  , op:mint
curse, id:5462214aa35805db55e9247a2211a53ddb9931646825095cd3b3d149a70fcecei1，num:53866633, address:bc1qm4hycszv0v0qel3swxqyp57nkpnnrda4rc55lm, 09Num:-466480, tick:π  , op:mint
curse, id:759a246886d7bef38bf8a8db5075e57a95fde10382eb590f4d6595ec2dc36119i1，num:53902759, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467878, tick:π  , op:mint
curse, id:759a246886d7bef38bf8a8db5075e57a95fde10382eb590f4d6595ec2dc36119i2，num:53902760, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467879, tick:π  , op:mint
curse, id:759a246886d7bef38bf8a8db5075e57a95fde10382eb590f4d6595ec2dc36119i3，num:53902761, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467880, tick:π  , op:mint
curse, id:759a246886d7bef38bf8a8db5075e57a95fde10382eb590f4d6595ec2dc36119i4，num:53902762, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467881, tick:π  , op:mint
curse, id:759a246886d7bef38bf8a8db5075e57a95fde10382eb590f4d6595ec2dc36119i5，num:53902763, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467882, tick:π  , op:mint
curse, id:ec518c8e186c52c285d3e52bafd7dfeb417b3b66803e8e0b03d7e764e368ef39i1，num:53902764, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467883, tick:π  , op:mint
curse, id:ec518c8e186c52c285d3e52bafd7dfeb417b3b66803e8e0b03d7e764e368ef39i2，num:53902765, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467884, tick:π  , op:mint
curse, id:ec518c8e186c52c285d3e52bafd7dfeb417b3b66803e8e0b03d7e764e368ef39i3，num:53902766, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467885, tick:π  , op:mint
curse, id:ec518c8e186c52c285d3e52bafd7dfeb417b3b66803e8e0b03d7e764e368ef39i4，num:53902767, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467886, tick:π  , op:mint
curse, id:ec518c8e186c52c285d3e52bafd7dfeb417b3b66803e8e0b03d7e764e368ef39i5，num:53902768, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467887, tick:π  , op:mint
curse, id:71742b5831b33392ab36b5458e4d5675d75022ebb06ebd553a91f48c396b2bcai1，num:53902769, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467888, tick:π  , op:mint
curse, id:71742b5831b33392ab36b5458e4d5675d75022ebb06ebd553a91f48c396b2bcai2，num:53902770, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467889, tick:π  , op:mint
curse, id:71742b5831b33392ab36b5458e4d5675d75022ebb06ebd553a91f48c396b2bcai3，num:53902771, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467890, tick:π  , op:mint
curse, id:71742b5831b33392ab36b5458e4d5675d75022ebb06ebd553a91f48c396b2bcai4，num:53902772, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467891, tick:π  , op:mint
curse, id:71742b5831b33392ab36b5458e4d5675d75022ebb06ebd553a91f48c396b2bcai5，num:53902773, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467892, tick:π  , op:mint
curse, id:2e5c9bf9bba4401f60a129fbac845166c6e55c2fdc72f6a75ff471f6d284619fi1，num:53902774, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467893, tick:π  , op:mint
curse, id:2e5c9bf9bba4401f60a129fbac845166c6e55c2fdc72f6a75ff471f6d284619fi2，num:53902775, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467894, tick:π  , op:mint
curse, id:2e5c9bf9bba4401f60a129fbac845166c6e55c2fdc72f6a75ff471f6d284619fi3，num:53902776, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467895, tick:π  , op:mint
curse, id:2e5c9bf9bba4401f60a129fbac845166c6e55c2fdc72f6a75ff471f6d284619fi4，num:53902777, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467896, tick:π  , op:mint
curse, id:2e5c9bf9bba4401f60a129fbac845166c6e55c2fdc72f6a75ff471f6d284619fi5，num:53902778, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467897, tick:π  , op:mint
curse, id:46b77a92631bca48d98fa858b72cc4182458679cbd0c154fc69d7602779937a2i1，num:53902779, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467898, tick:π  , op:mint
curse, id:46b77a92631bca48d98fa858b72cc4182458679cbd0c154fc69d7602779937a2i2，num:53902780, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467899, tick:π  , op:mint
curse, id:46b77a92631bca48d98fa858b72cc4182458679cbd0c154fc69d7602779937a2i3，num:53902781, address:38BZQGvEPS2CHEM62trMuWz1gVsBrpmbRp, 09Num:-467900, tick:π  , op:mint
